Stall_ID,State,GI_Product,Is_Registered_GI,Monthly_Income_Bracket,Has_Govt_ID,Ecommerce_Active,Govt_Interaction_Rating,Fair_Beneficial,Wants_More_Events,Year,Income_Numeric,Govt_Interaction_Score,State_Region,Years_Registered,Digital_Adoption_Index
98,Telangana,Banaras Zardozi,1,100K-200K,1,1,Good,1,1,2015,150000.0,3,South,0,0.9925610733481942
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2024,75000.0,3,South,0,1.0776143707676207
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2017,25000.0,3,East,0,0.06532568205390599
39,West Bengal,Others,0,200K+,1,1,Good,1,1,2017,250000.0,3,East,0,1.02813372276602
64,Bihar,Madhubani Paintings,1,<50K,1,1,Good,1,1,2017,25000.0,3,East,1,1.150060343673609
47,Bihar,Others,0,<50K,1,0,Good,1,1,2023,25000.0,3,East,0,0.6540195757892975
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2024,,3,East,13,1.0678781690296053
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2022,25000.0,3,Other,4,0.5142682330579657
3,Punjab,Others,1,<50K,1,0,Good,1,1,2015,25000.0,3,North,3,0.5686576373712677
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,North,4,0.8930234463926875
96,Karnataka,Others,1,100K-200K,1,0,Good,1,1,2023,150000.0,3,South,3,0.2258220977822824
10,West Bengal,Chikan Craft,0,50K-100K,0,1,,1,1,2023,75000.0,2,East,0,0.6430457515908935
105,Other,Others,0,50K-100K,0,0,Good,1,1,2022,75000.0,3,Other,0,0.11295253985287468
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2024,25000.0,3,East,6,0.6955126599936641
104,Karnataka,Others,1,<50K,1,0,,1,1,2016,25000.0,2,South,5,0.5240173800607086
13,Nagaland,Madhubani Paintings,1,<50K,1,1,Good,1,1,2018,25000.0,3,Other,4,0.9235982721881522
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2024,25000.0,3,North,0,0.3425054451908961
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2025,25000.0,3,North,11,1.1376214503170645
12,Other,Others,1,<50K,0,0,Good,1,1,2022,25000.0,3,Other,10,-0.035471293028479435
47,Bihar,Others,0,<50K,1,0,Good,1,1,2023,25000.0,3,East,0,0.40295515286171557
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2023,75000.0,3,North,0,0.6466061136291668
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,East,9,0.9930946052791112
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2019,25000.0,3,East,7,0.5662931400637082
80,Uttar Pradesh,Sanganer Block Print,1,50K-100K,0,1,Good,1,1,2019,75000.0,3,North,0,0.5989956087048444
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2025,,3,North,9,0.7222431899365439
94,Rajasthan,Banaras Zardozi,0,100K-200K,1,1,,1,1,2025,150000.0,2,West,0,1.0735466929808748
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2019,25000.0,3,South,0,1.1307565362323462
21,Tamil Nadu,Dokra,0,<50K,1,0,Good,1,1,2025,25000.0,3,South,0,0.4649356353928067
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2024,75000.0,3,North,0,0.7641276239327197
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2015,75000.0,2,North,0,0.307162840012159
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2016,25000.0,3,East,2,0.6272128885714111
11,Uttar Pradesh,Others,0,>100K,1,1,Good,1,1,2016,,3,North,0,1.2037632757478804
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2017,25000.0,3,East,1,-0.05323472514499183
46,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2019,75000.0,3,South,6,0.4861968147153088
85,Bihar,Others,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,0,0.9762391926057266
55,Rajasthan,Others,1,<50K,0,1,Good,1,1,2018,25000.0,3,West,2,0.782835040709681
22,Uttar Pradesh,Others,1,100K-200K,0,0,,1,1,2017,150000.0,2,North,4,-0.0605802954305006
55,Rajasthan,Others,1,<50K,0,1,Good,1,1,2022,25000.0,3,West,10,0.6872262328278365
29,Rajasthan,Sanganer Block Print,1,<50K,1,0,Good,1,1,2020,25000.0,3,West,0,0.5560252457333137
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2019,75000.0,3,East,7,0.5894778852969867
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2016,25000.0,3,East,2,-0.04611965329550485
19,Telangana,Others,1,>100K,1,1,Good,1,1,2025,,3,South,3,0.9814802769690054
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2018,25000.0,3,East,5,0.25784303968380046
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2024,25000.0,3,East,13,0.08347569630238157
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2018,75000.0,3,North,0,-0.09007539371909362
93,Punjab,Madhubani Paintings,0,<50K,1,1,Good,1,1,2017,25000.0,3,North,0,0.9917135161697446
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2019,75000.0,2,North,0,0.4241703845099002
113,Other,Others,1,100K-200K,1,0,Good,1,1,2017,150000.0,3,Other,0,0.3127667384917775
103,Bihar,Others,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,East,6,0.46387687938156463
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2019,,3,East,8,1.098596319311108
12,Other,Others,1,<50K,0,0,Good,1,1,2025,25000.0,3,Other,4,-0.007185166471955261
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2015,75000.0,3,North,0,0.5113180336363246
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2024,25000.0,3,East,9,0.10517397162601466
49,Rajasthan,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,West,0,0.6980865790960811
93,Punjab,Madhubani Paintings,0,<50K,1,0,Good,1,1,2016,25000.0,3,North,0,0.2770150038417184
21,Tamil Nadu,Dokra,0,100K-200K,1,1,Good,1,1,2021,150000.0,3,South,0,0.9789160821181124
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2015,25000.0,3,North,0,0.5380214330547637
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2022,25000.0,3,East,1,0.5457003077568569
80,Uttar Pradesh,Sanganer Block Print,1,50K-100K,0,0,Good,1,1,2016,75000.0,3,North,1,0.0674875453871063
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2023,75000.0,3,East,11,0.6421921692647862
19,Telangana,Others,1,<50K,1,1,Good,1,1,2018,25000.0,3,South,4,1.070123110390166
4,Rajasthan,Dokra,0,50K-100K,0,1,Good,1,1,2019,75000.0,3,West,0,0.5814977226354606
86,Bihar,Madhubani Paintings,1,200K+,0,1,Good,1,1,2021,250000.0,3,East,1,0.5677766550185752
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2015,25000.0,3,South,0,0.6139155987596185
99,Uttar Pradesh,Others,1,>100K,1,0,Good,1,1,2017,,3,North,3,0.3730023546530872
86,Bihar,Madhubani Paintings,1,<50K,0,0,Good,1,1,2020,25000.0,3,East,6,-0.12708334693013512
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2024,25000.0,3,East,8,-0.04170237791617805
25,Telangana,Others,0,<50K,0,1,,1,1,2023,25000.0,2,South,0,0.5637479981080693
104,Karnataka,Others,1,<50K,1,1,,1,1,2024,25000.0,2,South,9,1.0075552682439306
53,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2025,25000.0,2,Other,0,0.41695163172191757
47,Bihar,Others,0,<50K,1,0,Good,1,1,2024,25000.0,3,East,0,0.43645134817617576
114,Jharkhand,Others,1,<50K,0,0,Good,1,1,2016,25000.0,3,East,1,0.02413598915203641
48,Karnataka,Dokra,0,>100K,1,0,Good,1,1,2023,,3,South,0,0.4212142750123916
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,West,3,0.9311858674919608
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2019,,3,East,7,0.8445969600238611
99,Uttar Pradesh,Others,1,>100K,1,0,Good,1,1,2015,,3,North,3,0.40957496860520215
46,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2019,75000.0,3,South,1,0.5573167183454265
82,Tamil Nadu,Others,0,<50K,1,0,Good,1,1,2023,25000.0,3,South,0,0.47921869482629775
70,Other,Others,1,<50K,1,0,Good,1,1,2021,25000.0,3,Other,8,0.29647326696896903
49,Rajasthan,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,West,0,0.512001542481304
15,Uttar Pradesh,Chikan Craft,1,50K-100K,0,0,Good,1,1,2022,75000.0,3,North,4,-0.07717182244798236
54,Himachal Pradesh,Others,1,100K-200K,0,0,Good,1,1,2025,150000.0,3,North,12,0.08405816921184478
15,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2019,25000.0,3,North,1,-0.07669585025974127
111,Bihar,Others,1,<50K,0,1,,1,1,2016,25000.0,2,East,4,0.6419671616792932
6,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2019,25000.0,3,North,7,0.5885514032975334
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2016,75000.0,3,North,0,0.599510540152686
20,Bihar,Sanganer Block Print,1,100K-200K,1,1,,1,1,2016,150000.0,2,East,1,1.0733501067149611
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2024,75000.0,3,East,10,0.7772664142081712
61,Bihar,Others,0,50K-100K,0,1,Good,1,1,2018,75000.0,3,East,0,0.5356774661386968
103,Bihar,Others,1,100K-200K,1,1,Good,1,1,2025,150000.0,3,East,8,0.9070842027805546
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2025,75000.0,2,North,0,0.26665485209853146
50,Uttar Pradesh,Others,1,<50K,0,1,,1,1,2017,25000.0,2,North,4,0.6334780349217771
91,Uttar Pradesh,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.4430619049750654
104,Karnataka,Others,1,<50K,1,0,,1,1,2022,25000.0,2,South,3,0.36397224078690604
85,Bihar,Others,1,<50K,1,1,Good,1,1,2017,25000.0,3,East,2,0.9966453116938491
79,Bihar,Sanganer Block Print,1,100K-200K,1,0,Good,1,1,2024,150000.0,3,East,5,0.23703464289733922
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2022,25000.0,3,Other,1,0.3754902536856858
40,Telangana,Banaras Zardozi,0,50K-100K,0,0,,1,1,2017,75000.0,2,South,0,-0.04297903116337645
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,East,6,0.024302029331944693
17,Bihar,Madhubani Paintings,0,>100K,1,0,Good,1,1,2021,,3,East,0,0.3335894187358221
11,Uttar Pradesh,Others,0,100K-200K,1,1,Good,1,1,2017,150000.0,3,North,0,1.0022873360752835
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,9,0.3476269547265309
44,Other,Others,1,<50K,0,0,Good,1,1,2022,25000.0,3,Other,8,0.09321964075743683
107,Telangana,Madhubani Paintings,1,100K-200K,1,0,Good,1,1,2018,150000.0,3,South,0,0.37092536878695187
76,Punjab,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,5,0.29911639493795156
104,Karnataka,Others,1,200K+,1,0,,1,1,2018,250000.0,2,South,4,0.2379780787374987
70,Other,Others,1,<50K,1,1,Good,1,1,2018,25000.0,3,Other,0,0.8590868354803438
44,Other,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,Other,6,0.2765065118633349
70,Other,Others,1,<50K,1,1,Good,1,1,2018,25000.0,3,Other,1,1.0854472930949086
89,Himachal Pradesh,Others,1,50K-100K,1,1,Good,1,1,2017,75000.0,3,North,1,1.138988891923229
93,Punjab,Madhubani Paintings,0,<50K,1,1,Good,1,1,2022,25000.0,3,North,0,1.0072432393157893
104,Karnataka,Others,1,<50K,1,0,,1,1,2023,25000.0,2,South,12,0.41846215544988075
15,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2021,25000.0,3,North,1,0.024111872706469115
37,Bihar,Madhubani Paintings,1,100K-200K,0,1,Good,1,1,2019,150000.0,3,East,3,0.5745335591977447
18,Karnataka,Sanganer Block Print,0,200K+,0,1,Good,1,1,2025,250000.0,3,South,0,0.4276201258328734
60,Bihar,Banaras Zardozi,1,<50K,0,1,Good,1,1,2025,25000.0,3,East,4,0.6343652183318543
98,Telangana,Banaras Zardozi,1,>100K,1,1,Good,1,1,2018,,3,South,0,1.0706282079057612
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2017,75000.0,3,East,1,0.6094928535150057
8,Nagaland,Madhubani Paintings,1,<50K,0,1,Good,1,1,2015,25000.0,3,Other,3,0.4725706494831716
12,Other,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,Other,4,0.16000160509175093
7,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,5,0.8116347009267679
13,Nagaland,Madhubani Paintings,1,<50K,1,1,Good,1,1,2019,25000.0,3,Other,3,0.8924590865800563
55,Rajasthan,Others,1,<50K,0,1,Good,1,1,2022,25000.0,3,West,1,0.5487723375471459
77,Jharkhand,Others,0,<50K,0,1,Good,1,1,2015,25000.0,3,East,0,0.5815036664092544
46,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2019,75000.0,3,South,8,0.6649793066256577
13,Nagaland,Madhubani Paintings,1,<50K,1,1,Good,1,1,2020,25000.0,3,Other,2,1.1059963320351875
5,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,7,0.3860414271677066
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,5,1.0177567188600554
24,Bihar,Others,1,<50K,1,1,Good,1,1,2015,25000.0,3,East,4,0.8931439424465586
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2020,,3,East,0,0.8970014229373193
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2016,75000.0,3,East,4,0.2719199838380628
69,Uttar Pradesh,Sanganer Block Print,1,<50K,0,1,Good,1,1,2023,25000.0,3,North,12,0.5498409056299773
50,Uttar Pradesh,Others,1,<50K,0,1,,1,1,2022,25000.0,2,North,6,0.6885418166320687
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2023,75000.0,3,North,0,0.8398028967883604
53,Other,Madhubani Paintings,1,<50K,1,1,,1,1,2023,25000.0,2,Other,9,0.9714669602153945
5,Uttar Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,8,0.8528298741629634
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2018,75000.0,3,North,0,0.35996875623555874
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2023,75000.0,2,North,0,0.5098008572436415
64,Bihar,Madhubani Paintings,1,<50K,1,1,Good,1,1,2025,25000.0,3,East,6,0.970199928800103
24,Bihar,Others,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,1,1.0404517646787788
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.5645780032638595
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2025,75000.0,3,North,1,1.0657851071346929
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2020,25000.0,3,East,0,0.02493705650498069
92,West Bengal,Others,1,<50K,1,0,Good,1,1,2023,25000.0,3,East,9,0.5093463406234782
85,Bihar,Others,1,<50K,1,1,Good,1,1,2021,25000.0,3,East,2,1.0918352020475555
59,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2017,25000.0,3,North,1,0.5549529769287476
72,Uttar Pradesh,Others,1,50K-100K,0,0,,1,1,2025,75000.0,2,North,13,0.06864439880897437
56,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2021,25000.0,2,Other,7,0.3194860085238033
74,Jharkhand,Banaras Zardozi,0,50K-100K,1,0,Good,1,1,2020,75000.0,3,East,0,0.5298661477727524
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,9,0.819500747992569
63,Nagaland,Others,1,<50K,1,1,,1,1,2018,25000.0,2,Other,3,0.8652944806769357
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2015,25000.0,3,South,0,0.7330368419898654
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2020,75000.0,2,South,0,1.0235432321087325
50,Uttar Pradesh,Others,1,<50K,0,1,,1,1,2023,25000.0,2,North,11,0.6283841679916063
66,Rajasthan,Madhubani Paintings,1,<50K,0,0,Good,1,1,2024,25000.0,3,West,1,0.14750210660588656
85,Bihar,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,East,5,1.1125506306179176
80,Uttar Pradesh,Sanganer Block Print,1,50K-100K,0,0,Good,1,1,2021,75000.0,3,North,3,-0.21577999943464998
57,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2016,25000.0,3,North,0,0.43676954793694894
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,2,1.1402943835347867
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2015,25000.0,3,East,4,0.8725280007911194
83,Bihar,Others,0,<50K,1,0,Good,1,1,2015,25000.0,3,East,0,0.3315870395901083
15,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2023,25000.0,3,North,12,-0.066347526221643
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2015,25000.0,3,East,2,0.5436418329410746
25,Telangana,Others,0,<50K,0,1,,1,1,2020,25000.0,2,South,0,0.4166883019970631
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,North,5,0.9974163067532799
83,Bihar,Others,0,<50K,1,0,Good,1,1,2018,25000.0,3,East,0,0.4341110747278177
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,7,0.9609085698196606
19,Telangana,Others,1,>100K,1,1,Good,1,1,2021,,3,South,10,1.1009450250711716
53,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2024,25000.0,2,Other,11,0.462156083943787
77,Jharkhand,Others,0,<50K,0,0,Good,1,1,2019,25000.0,3,East,0,-0.00965606338889758
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2023,25000.0,3,East,11,0.5507540823798356
55,Rajasthan,Others,1,<50K,0,1,Good,1,1,2016,25000.0,3,West,3,0.48011027495719916
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,5,1.0992773039989183
80,Uttar Pradesh,Sanganer Block Print,1,50K-100K,0,0,Good,1,1,2020,75000.0,3,North,9,0.1400266365493346
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2023,25000.0,3,South,0,0.6796805993218673
63,Nagaland,Others,1,<50K,1,1,,1,1,2022,25000.0,2,Other,8,1.0106585430273365
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2019,75000.0,2,North,0,0.34901046682295134
59,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2015,25000.0,3,North,0,0.30708686980472494
62,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2015,25000.0,3,East,1,1.1148175333345574
112,Uttar Pradesh,Chikan Craft,1,100K-200K,0,0,,1,1,2020,150000.0,2,North,6,-0.16809558336635808
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2020,25000.0,3,South,5,0.38352506378746926
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2023,25000.0,3,East,6,0.5652095274363705
19,Telangana,Others,1,>100K,1,1,Good,1,1,2015,,3,South,1,0.9647077871525397
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2022,25000.0,3,East,0,0.07176650109150116
82,Tamil Nadu,Others,0,<50K,1,1,Good,1,1,2019,25000.0,3,South,0,0.9717002759512616
13,Nagaland,Madhubani Paintings,1,<50K,1,1,Good,1,1,2024,25000.0,3,Other,11,0.9477657955271132
15,Uttar Pradesh,Chikan Craft,1,50K-100K,0,0,Good,1,1,2025,75000.0,3,North,1,0.11599327580245516
29,Rajasthan,Sanganer Block Print,1,<50K,1,0,Good,1,1,2020,25000.0,3,West,2,0.4769807859762232
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2024,25000.0,3,Other,12,0.45204063994462523
101,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,,1,1,2020,25000.0,2,North,0,0.4422588489990084
105,Other,Others,0,100K-200K,0,0,Good,1,1,2025,150000.0,3,Other,0,-0.038476748012263626
90,Karnataka,Madhubani Paintings,0,50K-100K,1,0,,1,1,2019,75000.0,2,South,0,0.20704852927925121
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2022,25000.0,3,South,5,1.0908398239541557
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2022,75000.0,3,Other,0,0.5052527894453651
78,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,2,0.5664876371287676
35,Other,Others,0,<50K,0,1,Good,1,1,2024,25000.0,3,Other,0,0.61535420024641
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2019,75000.0,3,North,0,0.5675753089439594
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2021,25000.0,3,East,0,0.4332166753325697
15,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2021,25000.0,3,North,7,0.08398229186338052
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,4,0.756953173278651
58,Uttar Pradesh,Banaras Zardozi,1,200K+,1,1,Good,1,1,2016,250000.0,3,North,4,0.9466040763266176
82,Tamil Nadu,Others,0,200K+,1,1,Good,1,1,2018,250000.0,3,South,0,1.03309028199547
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2020,25000.0,3,East,0,0.047295974865306005
93,Punjab,Madhubani Paintings,0,200K+,1,1,Good,1,1,2019,250000.0,3,North,0,0.9460172535827395
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2022,25000.0,3,North,0,0.311983613646363
55,Rajasthan,Others,1,<50K,0,1,Good,1,1,2018,25000.0,3,West,3,0.6690152517699434
93,Punjab,Madhubani Paintings,0,<50K,1,1,Good,1,1,2017,25000.0,3,North,0,1.0310566125099727
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,4,1.0284968015346625
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2024,75000.0,3,North,13,-0.06902076767711675
53,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2015,25000.0,2,Other,1,0.46890200011356603
3,Punjab,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,9,0.2795088718116525
87,Punjab,Banaras Zardozi,1,<50K,1,1,Good,1,1,2022,25000.0,3,North,4,1.1309810989878137
4,Rajasthan,Dokra,0,100K-200K,0,1,Good,1,1,2024,150000.0,3,West,0,0.6868261944772824
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2019,25000.0,3,East,0,0.4490308071935327
17,Bihar,Madhubani Paintings,0,>100K,1,0,Good,1,1,2015,,3,East,0,0.6525870797723246
49,Rajasthan,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2015,75000.0,3,West,0,0.5225678144320338
88,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2023,75000.0,3,South,12,0.6435657495390027
18,Karnataka,Sanganer Block Print,0,200K+,0,1,Good,1,1,2025,250000.0,3,South,0,0.5276475022234925
56,Other,Madhubani Paintings,1,50K-100K,1,0,,1,1,2019,75000.0,2,Other,4,0.3124371543160054
77,Jharkhand,Others,0,<50K,0,1,Good,1,1,2020,25000.0,3,East,0,0.669305052474324
78,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,8,0.49718442780586736
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2025,25000.0,3,Other,3,0.40605936555629296
104,Karnataka,Others,1,50K-100K,1,0,,1,1,2017,75000.0,2,South,6,0.473452068172291
99,Uttar Pradesh,Others,1,>100K,1,0,Good,1,1,2017,,3,North,3,0.3869837611774387
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2015,75000.0,2,North,0,0.3932959017127159
77,Jharkhand,Others,0,<50K,0,1,Good,1,1,2020,25000.0,3,East,0,0.5488203690524736
9,Rajasthan,Banaras Zardozi,0,<50K,1,1,Good,1,1,2024,25000.0,3,West,0,0.994259508417082
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2016,25000.0,3,South,3,0.48479527970642433
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2020,25000.0,2,South,0,0.04491098043749758
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,North,7,1.156199070160588
101,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,,1,1,2024,25000.0,2,North,10,0.3956303156785234
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2019,75000.0,3,North,3,-0.025719053981545642
32,Uttar Pradesh,Dokra,1,200K+,1,0,Good,1,1,2017,250000.0,3,North,1,0.415684846033256
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2024,75000.0,3,East,9,0.49758232427556676
56,Other,Madhubani Paintings,1,50K-100K,1,1,,1,1,2020,75000.0,2,Other,0,0.901901543368767
23,Bihar,Chikan Craft,1,100K-200K,1,1,Good,1,1,2015,150000.0,3,East,3,0.916640337440728
51,Other,Sanganer Block Print,1,100K-200K,1,0,Good,1,1,2025,150000.0,3,Other,14,0.30787719180549733
88,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2017,75000.0,3,South,3,0.494888569811134
3,Punjab,Others,1,100K-200K,1,0,Good,1,1,2024,150000.0,3,North,13,0.2959227072641239
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2020,75000.0,3,East,0,-0.09921249897500145
26,Jharkhand,Sanganer Block Print,0,50K-100K,0,0,Good,1,1,2016,75000.0,3,East,0,0.07602012087109725
49,Rajasthan,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2018,75000.0,3,West,0,0.5704171850516542
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2015,25000.0,3,North,0,0.5057660924918923
35,Other,Others,0,<50K,0,0,Good,1,1,2023,25000.0,3,Other,0,0.10650165162896559
100,Uttar Pradesh,Banaras Zardozi,0,50K-100K,1,0,,1,1,2017,75000.0,2,North,0,0.4447118306133154
81,Nagaland,Others,1,<50K,1,1,Good,1,1,2018,25000.0,3,Other,4,1.0388556431406522
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,,1,1,2019,75000.0,2,East,0,0.9373259435235959
35,Other,Others,0,<50K,0,0,Good,1,1,2016,25000.0,3,Other,0,-0.040968960313927855
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2021,25000.0,3,East,4,0.12940006813889768
